order_id,order_date,ship_date,ship_mode,shipping_cost,order_priority,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_delay
ORD00143,2022-02-07,2022-02-15,Same Day,42.7,High,CUST0346,Home Office,United States,Chicago,Illinois,Central,PROD0032,Technology,Computers,Computers Model 434,1336.26,2,0,253.89,8
ORD00144,2021-09-30,2021-10-08,Same Day,27.62,Critical,CUST0075,Corporate,United States,Houston,Texas,South,PROD0093,Technology,Phones,Phones Model 577,53.79,5,0,5.92,8
ORD00145,2020-03-15,2020-03-16,First Class,46.02,Medium,CUST0301,Consumer,United States,Los Angeles,California,West,PROD0161,Office Supplies,Art,Art Model 298,419.64,3,0.1,25.18,1
ORD00146,2020-05-27,2020-05-28,Second Class,13.82,Medium,CUST0245,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0015,Furniture,Furnishings,Furnishings Model 967,565.3,4,0,96.1,1
ORD00147,2021-03-20,2021-03-29,First Class,23.23,High,CUST0373,Home Office,United States,Dallas,Texas,South,PROD0068,Technology,Accessories,Accessories Model 469,1820.28,7,0.3,309.45,9
ORD00148,2021-09-27,2021-10-02,Standard Class,45.27,Medium,CUST0464,Home Office,United States,San Diego,California,West,PROD0070,Furniture,Bookcases,Bookcases Model 317,1107.27,6,0.1,199.31,5
ORD00149,2022-05-28,2022-06-02,Same Day,28.04,Low,CUST0229,Consumer,United States,San Diego,California,West,PROD0037,Office Supplies,Storage,Storage Model 803,425.66,1,0.3,97.9,5
ORD00150,2022-05-15,2022-05-16,Standard Class,34.11,Medium,CUST0166,Home Office,United States,Phoenix,Arizona,West,PROD0197,Furniture,Chairs,Chairs Model 614,67.23,4,0.1,13.45,1
ORD00151,2020-05-12,2020-05-19,First Class,34.18,High,CUST0446,Home Office,United States,San Diego,California,West,PROD0135,Office Supplies,Storage,Storage Model 100,731.92,8,0.2,109.79,7
ORD00152,2022-11-22,2022-11-26,Second Class,27.31,Critical,CUST0156,Home Office,United States,Dallas,Texas,South,PROD0196,Office Supplies,Storage,Storage Model 977,1630.05,4,0.3,228.21,4
ORD00153,2022-10-17,2022-10-21,Standard Class,12.34,Medium,CUST0378,Home Office,United States,Dallas,Texas,South,PROD0044,Technology,Accessories,Accessories Model 456,1906.11,1,0.3,362.16,4
ORD00154,2020-10-22,2020-10-29,Second Class,12.57,Medium,CUST0115,Home Office,United States,Dallas,Texas,South,PROD0058,Technology,Phones,Phones Model 686,1690.75,9,0,169.08,7
ORD00155,2022-06-17,2022-06-21,First Class,22.93,High,CUST0222,Home Office,United States,Los Angeles,California,West,PROD0178,Office Supplies,Art,Art Model 948,1240.78,5,0.3,161.3,4
ORD00156,2020-04-20,2020-04-22,Same Day,33.23,High,CUST0018,Consumer,United States,Phoenix,Arizona,West,PROD0061,Technology,Accessories,Accessories Model 945,249.75,6,0.1,69.93,2
ORD00157,2022-09-25,2022-09-28,Same Day,9.37,Medium,CUST0192,Consumer,United States,Chicago,Illinois,Central,PROD0038,Furniture,Tables,Tables Model 174,782.45,7,0.1,125.19,3
ORD00158,2021-09-30,2021-10-10,Second Class,23.71,Low,CUST0249,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0023,Technology,Phones,Phones Model 134,777.67,9,0.3,93.32,10
ORD00159,2020-06-17,2020-06-21,First Class,9.86,High,CUST0418,Consumer,United States,San Jose,California,West,PROD0163,Technology,Phones,Phones Model 732,242.57,8,0.2,19.41,4
ORD00160,2021-11-29,2021-12-01,Same Day,16.07,Medium,CUST0038,Home Office,United States,Dallas,Texas,South,PROD0110,Office Supplies,Storage,Storage Model 818,1296.36,7,0.2,246.31,2
ORD00161,2022-07-13,2022-07-20,Same Day,25.76,Low,CUST0420,Consumer,United States,Houston,Texas,South,PROD0046,Office Supplies,Binders,Binders Model 549,1369.57,9,0.1,82.17,7
ORD00162,2022-09-18,2022-09-25,Standard Class,45.46,Medium,CUST0461,Consumer,United States,Phoenix,Arizona,West,PROD0073,Office Supplies,Paper,Paper Model 313,68.73,4,0.2,17.18,7
ORD00163,2021-06-02,2021-06-11,Second Class,15.04,Low,CUST0346,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0124,Office Supplies,Storage,Storage Model 783,912.84,3,0.1,228.21,9
ORD00164,2022-08-25,2022-08-27,Second Class,21.66,Critical,CUST0331,Corporate,United States,Phoenix,Arizona,West,PROD0121,Office Supplies,Paper,Paper Model 267,1290.57,6,0.2,129.06,2
ORD00165,2021-04-13,2021-04-16,First Class,19.22,Low,CUST0095,Consumer,United States,San Jose,California,West,PROD0126,Office Supplies,Storage,Storage Model 585,149.73,6,0,23.96,3
ORD00166,2022-02-22,2022-03-01,First Class,45.43,High,CUST0337,Home Office,United States,San Antonio,Texas,South,PROD0003,Office Supplies,Storage,Storage Model 912,1545.9,9,0.2,278.26,7
ORD00167,2020-12-10,2020-12-14,Same Day,34.9,High,CUST0122,Corporate,United States,Los Angeles,California,West,PROD0163,Furniture,Chairs,Chairs Model 733,1307.35,1,0.2,117.66,4
ORD00168,2022-01-24,2022-02-02,Same Day,48.18,Low,CUST0480,Corporate,United States,New York,New York,East,PROD0189,Furniture,Bookcases,Bookcases Model 851,396.37,7,0.1,63.42,9
ORD00169,2020-08-22,2020-08-25,Second Class,35.12,Critical,CUST0085,Home Office,United States,Dallas,Texas,South,PROD0178,Office Supplies,Storage,Storage Model 944,426.63,3,0.3,89.59,3
ORD00170,2022-03-04,2022-03-07,Same Day,17.93,Critical,CUST0473,Consumer,United States,Chicago,Illinois,Central,PROD0198,Office Supplies,Paper,Paper Model 213,292.54,4,0.1,20.48,3
ORD00171,2022-12-04,2022-12-06,First Class,36.89,Medium,CUST0033,Consumer,United States,Los Angeles,California,West,PROD0022,Furniture,Tables,Tables Model 799,1946.87,9,0.1,272.56,2
ORD00172,2020-10-02,2020-10-07,Same Day,45.64,High,CUST0125,Consumer,United States,Chicago,Illinois,Central,PROD0194,Office Supplies,Storage,Storage Model 451,1761.17,9,0.3,105.67,5
ORD00173,2020-09-22,2020-09-23,Same Day,15.13,Medium,CUST0360,Consumer,United States,Phoenix,Arizona,West,PROD0001,Office Supplies,Storage,Storage Model 530,1748.51,10,0,192.34,1
ORD00174,2020-04-22,2020-04-28,Second Class,36.24,Critical,CUST0083,Consumer,United States,San Antonio,Texas,South,PROD0194,Office Supplies,Paper,Paper Model 773,1731.98,6,0.1,103.92,6
ORD00175,2022-07-06,2022-07-11,Second Class,25.03,Low,CUST0409,Corporate,United States,Los Angeles,California,West,PROD0153,Office Supplies,Storage,Storage Model 113,111.43,5,0.1,11.14,5
ORD00176,2020-02-16,2020-02-24,Same Day,23.84,High,CUST0126,Consumer,United States,Los Angeles,California,West,PROD0185,Furniture,Bookcases,Bookcases Model 489,207.14,7,0.3,53.86,8
ORD00177,2020-12-21,2020-12-24,Second Class,40.99,High,CUST0387,Corporate,United States,San Jose,California,West,PROD0175,Office Supplies,Binders,Binders Model 314,173.44,8,0,38.16,3
ORD00178,2021-08-09,2021-08-19,First Class,16.08,Medium,CUST0439,Consumer,United States,Los Angeles,California,West,PROD0123,Technology,Accessories,Accessories Model 650,1782.26,2,0.1,338.63,10
ORD00179,2022-07-22,2022-07-23,Standard Class,29.96,High,CUST0014,Corporate,United States,San Antonio,Texas,South,PROD0032,Furniture,Furnishings,Furnishings Model 202,1823.04,8,0.2,328.15,1
ORD00180,2022-01-13,2022-01-23,Standard Class,7.68,High,CUST0265,Consumer,United States,San Jose,California,West,PROD0084,Office Supplies,Art,Art Model 967,714.51,9,0,214.35,10
ORD00181,2020-12-05,2020-12-15,Second Class,17.98,Medium,CUST0026,Consumer,United States,New York,New York,East,PROD0092,Furniture,Furnishings,Furnishings Model 531,1444.62,9,0.3,303.37,10
ORD00182,2021-02-13,2021-02-23,First Class,37.41,Medium,CUST0221,Home Office,United States,San Jose,California,West,PROD0142,Furniture,Chairs,Chairs Model 509,1718.68,2,0,292.18,10
ORD00183,2021-10-09,2021-10-10,First Class,48.02,High,CUST0228,Consumer,United States,San Jose,California,West,PROD0011,Technology,Computers,Computers Model 633,902.78,9,0.2,126.39,1
ORD00184,2020-08-04,2020-08-07,First Class,48.19,Medium,CUST0012,Home Office,United States,Chicago,Illinois,Central,PROD0134,Furniture,Bookcases,Bookcases Model 886,1634.77,4,0.1,294.26,3
ORD00185,2022-09-17,2022-09-22,Same Day,18.43,High,CUST0273,Home Office,United States,Phoenix,Arizona,West,PROD0043,Technology,Accessories,Accessories Model 331,1983.64,10,0.3,337.22,5
ORD00186,2020-01-19,2020-01-28,Second Class,29.14,Medium,CUST0181,Home Office,United States,Houston,Texas,South,PROD0090,Technology,Computers,Computers Model 897,1651,9,0,478.79,9
ORD00187,2021-07-29,2021-08-03,Standard Class,21.61,High,CUST0306,Consumer,United States,San Antonio,Texas,South,PROD0106,Technology,Phones,Phones Model 784,698.19,2,0.1,209.46,5
ORD00188,2022-04-04,2022-04-06,Second Class,8.41,Medium,CUST0435,Consumer,United States,San Diego,California,West,PROD0199,Furniture,Tables,Tables Model 660,641.99,7,0,64.2,2
ORD00189,2020-06-07,2020-06-13,Standard Class,22.22,High,CUST0041,Corporate,United States,Houston,Texas,South,PROD0020,Office Supplies,Binders,Binders Model 802,1734,1,0.3,260.1,6
ORD00190,2020-05-07,2020-05-09,Second Class,45.27,Critical,CUST0130,Corporate,United States,San Jose,California,West,PROD0024,Office Supplies,Paper,Paper Model 263,333.75,8,0.2,36.71,2
ORD00191,2021-03-09,2021-03-16,Second Class,36.46,Low,CUST0408,Consumer,United States,Phoenix,Arizona,West,PROD0108,Office Supplies,Storage,Storage Model 389,1986.61,4,0.2,297.99,7
ORD00192,2022-11-06,2022-11-13,Same Day,32.64,Medium,CUST0373,Home Office,United States,Dallas,Texas,South,PROD0034,Furniture,Bookcases,Bookcases Model 886,789.72,1,0.1,181.64,7
ORD00193,2021-01-18,2021-01-27,First Class,10.26,Low,CUST0154,Consumer,United States,Chicago,Illinois,Central,PROD0114,Furniture,Tables,Tables Model 841,1692.73,6,0,372.4,9
ORD00194,2020-12-01,2020-12-08,Standard Class,36.04,Critical,CUST0294,Corporate,United States,Chicago,Illinois,Central,PROD0039,Office Supplies,Art,Art Model 947,1955.61,4,0,136.89,7
ORD00195,2021-03-02,2021-03-11,First Class,33.88,High,CUST0030,Corporate,United States,Chicago,Illinois,Central,PROD0156,Office Supplies,Binders,Binders Model 359,1289.35,6,0,219.19,9
ORD00196,2020-10-14,2020-10-20,Standard Class,33.94,Critical,CUST0402,Corporate,United States,San Antonio,Texas,South,PROD0119,Office Supplies,Art,Art Model 257,1002.04,9,0.3,130.27,6
ORD00197,2021-11-23,2021-11-25,Standard Class,27.22,High,CUST0433,Corporate,United States,New York,New York,East,PROD0174,Office Supplies,Paper,Paper Model 255,262.08,3,0.1,49.8,2
ORD00198,2021-04-02,2021-04-04,First Class,8.37,Critical,CUST0393,Consumer,United States,San Jose,California,West,PROD0112,Office Supplies,Paper,Paper Model 935,205.94,4,0.3,47.37,2
ORD00199,2020-03-30,2020-04-04,Second Class,11.01,High,CUST0334,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0167,Technology,Accessories,Accessories Model 841,938.42,6,0.1,112.61,5
ORD00200,2021-10-26,2021-11-05,Standard Class,44.33,High,CUST0324,Consumer,United States,San Jose,California,West,PROD0039,Office Supplies,Art,Art Model 798,1998.63,6,0.2,159.89,10
ORD00201,2022-12-26,2022-12-30,First Class,32.23,Medium,CUST0045,Corporate,United States,Los Angeles,California,West,PROD0058,Furniture,Bookcases,Bookcases Model 649,872.9,4,0.2,218.22,4
ORD00202,2022-03-21,2022-03-26,Standard Class,44.8,Low,CUST0197,Corporate,United States,Houston,Texas,South,PROD0198,Office Supplies,Paper,Paper Model 450,626.97,7,0,112.85,5
ORD00203,2020-07-23,2020-08-01,Second Class,8.66,High,CUST0223,Consumer,United States,San Jose,California,West,PROD0109,Office Supplies,Art,Art Model 870,1334.26,4,0.3,146.77,9
ORD00204,2020-05-18,2020-05-22,Second Class,27.3,Medium,CUST0239,Consumer,United States,New York,New York,East,PROD0038,Furniture,Chairs,Chairs Model 556,1839.92,7,0.1,220.79,4
ORD00205,2020-08-09,2020-08-11,First Class,12.33,Low,CUST0388,Consumer,United States,Chicago,Illinois,Central,PROD0054,Technology,Accessories,Accessories Model 904,474.35,2,0.3,33.2,2
ORD00206,2022-02-07,2022-02-17,First Class,27.08,High,CUST0424,Home Office,United States,New York,New York,East,PROD0092,Furniture,Chairs,Chairs Model 180,506.52,9,0.2,35.46,10
ORD00207,2020-10-05,2020-10-11,Second Class,22.93,Medium,CUST0195,Home Office,United States,Dallas,Texas,South,PROD0079,Furniture,Tables,Tables Model 565,686.04,1,0.3,150.93,6
ORD00208,2021-12-05,2021-12-08,Same Day,14.9,High,CUST0430,Corporate,United States,Los Angeles,California,West,PROD0175,Furniture,Tables,Tables Model 766,844.75,4,0.2,168.95,3
ORD00209,2020-04-16,2020-04-18,First Class,42.76,High,CUST0131,Corporate,United States,Houston,Texas,South,PROD0010,Technology,Computers,Computers Model 693,1792.18,5,0,179.22,2
ORD00210,2021-10-21,2021-10-27,First Class,36.7,Low,CUST0048,Home Office,United States,Los Angeles,California,West,PROD0048,Office Supplies,Storage,Storage Model 393,1465.57,1,0,293.11,6
ORD00211,2020-11-09,2020-11-11,First Class,36.1,High,CUST0472,Home Office,United States,San Diego,California,West,PROD0098,Furniture,Tables,Tables Model 523,592.32,2,0,35.54,2
ORD00212,2021-02-05,2021-02-14,Standard Class,16.65,Low,CUST0147,Consumer,United States,Chicago,Illinois,Central,PROD0134,Technology,Computers,Computers Model 575,681.69,8,0.2,184.06,9
ORD00213,2021-01-15,2021-01-16,First Class,12.9,Low,CUST0319,Consumer,United States,San Diego,California,West,PROD0004,Office Supplies,Art,Art Model 931,1694.55,2,0,220.29,1
ORD00214,2020-01-18,2020-01-23,Second Class,17.45,Medium,CUST0217,Corporate,United States,San Diego,California,West,PROD0165,Technology,Phones,Phones Model 314,1844.82,4,0.2,405.86,5
ORD00215,2020-01-13,2020-01-14,First Class,35.11,Critical,CUST0416,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0179,Technology,Phones,Phones Model 997,632.57,1,0.1,56.93,1
ORD00216,2020-05-16,2020-05-20,First Class,47.3,Medium,CUST0449,Corporate,United States,San Diego,California,West,PROD0068,Office Supplies,Storage,Storage Model 273,710.34,1,0.2,85.24,4
ORD00217,2022-07-20,2022-07-24,First Class,19.77,Critical,CUST0005,Home Office,United States,San Diego,California,West,PROD0144,Furniture,Furnishings,Furnishings Model 970,606.25,10,0,48.5,4
ORD00218,2020-12-12,2020-12-14,Same Day,27.85,High,CUST0497,Home Office,United States,San Antonio,Texas,South,PROD0120,Office Supplies,Storage,Storage Model 285,156.23,4,0.3,18.75,2
ORD00219,2022-08-28,2022-09-05,Standard Class,46,Low,CUST0085,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0122,Technology,Computers,Computers Model 801,252.33,8,0.2,27.76,8
ORD00220,2021-06-04,2021-06-10,First Class,43.24,Critical,CUST0008,Home Office,United States,Phoenix,Arizona,West,PROD0048,Furniture,Furnishings,Furnishings Model 253,226.33,7,0.2,49.79,6
ORD00221,2021-12-23,2022-01-02,Same Day,24.62,Low,CUST0066,Home Office,United States,Los Angeles,California,West,PROD0051,Office Supplies,Art,Art Model 656,1789.09,2,0.3,518.84,10
ORD00222,2022-09-11,2022-09-16,Same Day,12.03,Low,CUST0500,Corporate,United States,New York,New York,East,PROD0190,Technology,Phones,Phones Model 516,430.33,7,0.1,103.28,5
ORD00223,2020-12-12,2020-12-17,Same Day,11.81,Critical,CUST0070,Corporate,United States,Dallas,Texas,South,PROD0131,Technology,Computers,Computers Model 336,262.22,6,0.3,73.42,5
ORD00224,2021-06-24,2021-06-29,Standard Class,46.54,Low,CUST0078,Corporate,United States,Houston,Texas,South,PROD0139,Office Supplies,Storage,Storage Model 212,1571.38,8,0.2,125.71,5
ORD00225,2021-09-15,2021-09-16,Standard Class,33.47,High,CUST0464,Corporate,United States,Houston,Texas,South,PROD0154,Technology,Computers,Computers Model 111,458.25,2,0,91.65,1
ORD00226,2022-11-01,2022-11-02,First Class,41.15,Medium,CUST0331,Home Office,United States,San Jose,California,West,PROD0151,Technology,Phones,Phones Model 602,115.41,9,0,30.01,1
ORD00227,2022-01-01,2022-01-06,Second Class,42.57,High,CUST0286,Home Office,United States,Phoenix,Arizona,West,PROD0137,Technology,Computers,Computers Model 329,761.32,2,0.2,220.78,5
ORD00228,2020-09-11,2020-09-14,First Class,44.76,Low,CUST0205,Corporate,United States,San Jose,California,West,PROD0034,Technology,Accessories,Accessories Model 249,1280.3,8,0.2,243.26,3
ORD00229,2020-04-20,2020-04-24,Second Class,35.95,High,CUST0336,Consumer,United States,Los Angeles,California,West,PROD0174,Furniture,Furnishings,Furnishings Model 937,1131.32,10,0,79.19,4
ORD00230,2020-07-13,2020-07-16,Standard Class,28.41,High,CUST0409,Consumer,United States,Houston,Texas,South,PROD0118,Technology,Accessories,Accessories Model 364,977.08,10,0.2,127.02,3
ORD00231,2022-10-27,2022-10-29,Second Class,35.39,Low,CUST0399,Consumer,United States,Los Angeles,California,West,PROD0085,Office Supplies,Storage,Storage Model 427,1331.81,5,0.3,239.73,2
ORD00232,2020-06-17,2020-06-24,Standard Class,32.17,Medium,CUST0225,Home Office,United States,San Jose,California,West,PROD0194,Furniture,Tables,Tables Model 270,946.95,3,0,85.23,7
ORD00233,2022-08-19,2022-08-28,Same Day,46.16,Critical,CUST0469,Home Office,United States,San Diego,California,West,PROD0185,Office Supplies,Art,Art Model 189,752.25,7,0.3,210.63,9
ORD00234,2022-01-15,2022-01-17,Standard Class,26.67,Medium,CUST0433,Home Office,United States,San Diego,California,West,PROD0076,Office Supplies,Art,Art Model 976,416.67,7,0.2,116.67,2
ORD00235,2022-06-01,2022-06-08,Standard Class,38.09,Critical,CUST0056,Consumer,United States,Chicago,Illinois,Central,PROD0118,Technology,Phones,Phones Model 323,1164.86,2,0.2,186.38,7
ORD00236,2022-09-28,2022-10-08,Standard Class,18.27,Medium,CUST0014,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0024,Furniture,Bookcases,Bookcases Model 473,1106.04,6,0,276.51,10
ORD00237,2021-03-19,2021-03-20,Standard Class,25.32,Critical,CUST0394,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0145,Furniture,Chairs,Chairs Model 420,50.56,8,0.1,5.56,1
ORD00238,2021-07-18,2021-07-19,Standard Class,43,Critical,CUST0276,Consumer,United States,New York,New York,East,PROD0138,Furniture,Furnishings,Furnishings Model 604,1330.87,7,0,146.4,1
ORD00239,2020-10-10,2020-10-11,Same Day,26.59,Low,CUST0183,Home Office,United States,San Jose,California,West,PROD0120,Technology,Phones,Phones Model 839,1728.8,7,0.2,311.18,1
ORD00240,2022-06-24,2022-06-26,Standard Class,46.48,High,CUST0320,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0004,Technology,Computers,Computers Model 692,1729.71,7,0.3,294.05,2
ORD00241,2021-04-06,2021-04-07,Standard Class,40.61,Critical,CUST0044,Consumer,United States,Houston,Texas,South,PROD0071,Office Supplies,Art,Art Model 850,1647.08,5,0.3,263.53,1
ORD00242,2020-03-02,2020-03-12,Second Class,21.72,Low,CUST0468,Corporate,United States,Dallas,Texas,South,PROD0191,Office Supplies,Paper,Paper Model 234,51.25,1,0,11.28,10
ORD00243,2022-03-30,2022-04-01,Standard Class,11.34,Medium,CUST0400,Home Office,United States,San Diego,California,West,PROD0093,Technology,Computers,Computers Model 633,1207.65,7,0.1,301.91,2
ORD00244,2021-05-26,2021-06-03,First Class,41.11,Critical,CUST0150,Home Office,United States,Dallas,Texas,South,PROD0061,Technology,Computers,Computers Model 682,311.04,10,0.1,43.55,8
ORD00245,2021-06-23,2021-07-01,First Class,16.03,Critical,CUST0208,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0186,Furniture,Tables,Tables Model 586,551.42,6,0.3,143.37,8
ORD00246,2020-12-02,2020-12-08,First Class,39.02,Critical,CUST0024,Home Office,United States,Chicago,Illinois,Central,PROD0124,Technology,Computers,Computers Model 538,1374.69,10,0,164.96,6
